time,open,high,low,close,tick_volume
2023-09-26 08:00:00,148.874,148.913,148.756,148.906,3032
2023-09-26 09:00:00,148.906,148.985,148.817,148.851,1826
2023-09-26 10:00:00,148.85,148.928,148.819,148.883,1353
2023-09-26 11:00:00,148.884,148.952,148.819,148.892,1516
2023-09-26 12:00:00,148.892,148.903,148.792,148.792,2495
2023-09-26 13:00:00,148.792,148.985,148.792,148.935,2657
2023-09-26 14:00:00,148.939,148.964,148.805,148.829,3148
2023-09-26 15:00:00,148.831,148.925,148.825,148.901,2107
2023-09-26 16:00:00,148.901,148.958,148.868,148.922,1119
2023-09-26 17:00:00,148.921,148.934,148.861,148.887,936
2023-09-26 18:00:00,148.885,149.071,148.866,149.066,1119
2023-09-26 19:00:00,149.065,149.082,149.02,149.037,893
2023-09-26 20:00:00,149.007,149.075,148.971,148.99,684
2023-09-26 21:00:00,149.003,149.031,148.961,148.989,305
2023-09-26 22:00:00,148.976,149.043,148.933,149.022,700
2023-09-26 23:00:00,149.054,149.076,148.992,149.05,832
2023-09-27 00:00:00,149.053,149.07,148.962,149.031,2042
2023-09-27 01:00:00,149.031,149.057,148.858,148.885,1742
2023-09-27 02:00:00,148.886,149.011,148.886,148.975,1196
2023-09-27 03:00:00,148.975,149.029,148.968,149.013,823
2023-09-27 04:00:00,149.013,149.069,149.007,149.018,924
2023-09-27 05:00:00,149.019,149.094,149.006,149.08,1226
2023-09-27 06:00:00,149.082,149.147,149.042,149.048,1815
2023-09-27 07:00:00,149.046,149.08,148.994,149.027,1522
2023-09-27 08:00:00,149.026,149.075,148.971,149.058,1545
2023-09-27 09:00:00,149.058,149.188,149.057,149.167,1152
2023-09-27 10:00:00,149.167,149.224,149.132,149.212,1217
2023-09-27 11:00:00,149.212,149.244,149.108,149.177,1650
2023-09-27 12:00:00,149.177,149.241,149.144,149.182,2783
2023-09-27 13:00:00,149.184,149.391,149.163,149.375,2640
2023-09-27 14:00:00,149.375,149.492,149.324,149.492,2503
2023-09-27 15:00:00,149.492,149.494,149.371,149.481,2388
2023-09-27 16:00:00,149.481,149.635,149.475,149.614,1515
2023-09-27 17:00:00,149.614,149.688,149.46,149.626,2968
2023-09-27 18:00:00,149.626,149.702,149.549,149.581,1787
2023-09-27 19:00:00,149.58,149.622,149.471,149.591,1627
