time,open,high,low,close,tick_volume
2023-08-09 09:00:00,1927.97,1928.283,1925.843,1926.147,2994
2023-08-09 10:00:00,1926.114,1926.479,1924.543,1925.15,2850
2023-08-09 11:00:00,1925.152,1925.992,1923.109,1924.488,3143
2023-08-09 12:00:00,1924.458,1926.331,1921.948,1924.853,5163
2023-08-09 13:00:00,1924.843,1925.951,1921.29,1922.731,5463
2023-08-09 14:00:00,1922.726,1927.496,1915.971,1917.319,7312
2023-08-09 15:00:00,1917.284,1918.595,1915.432,1916.653,5182
2023-08-09 16:00:00,1916.683,1918.12,1915.666,1916.27,3493
2023-08-09 17:00:00,1916.271,1917.908,1915.961,1916.322,3143
2023-08-09 18:00:00,1916.334,1916.428,1915.413,1916.119,2583
2023-08-09 19:00:00,1916.116,1916.879,1915.493,1915.493,2224
2023-08-09 20:00:00,1915.462,1915.626,1913.983,1914.82,1591
2023-08-09 22:00:00,1914.776,1916.464,1914.623,1916.273,1555
2023-08-09 23:00:00,1916.274,1916.892,1916.251,1916.688,1209
2023-08-10 00:00:00,1916.688,1917.39,1915.61,1916.958,2289
2023-08-10 01:00:00,1916.971,1918.909,1915.363,1917.964,3656
2023-08-10 02:00:00,1917.962,1919.13,1917.027,1917.033,2853
2023-08-10 03:00:00,1917.019,1919.029,1916.905,1918.637,2400
2023-08-10 04:00:00,1918.636,1918.795,1916.271,1916.715,2098
2023-08-10 05:00:00,1916.709,1919.103,1915.755,1918.325,2818
2023-08-10 06:00:00,1918.312,1919.006,1915.465,1917.994,3434
2023-08-10 07:00:00,1917.963,1920.576,1917.293,1919.316,3751
2023-08-10 08:00:00,1919.314,1921.193,1918.575,1919.334,3456
2023-08-10 09:00:00,1919.381,1921.403,1919.112,1920.87,2715
2023-08-10 10:00:00,1920.866,1922.278,1919.8,1921.71,2881
2023-08-10 11:00:00,1921.743,1922.628,1920.778,1921.817,3218
2023-08-10 12:00:00,1921.811,1929.836,1921.164,1926.233,12320
2023-08-10 13:00:00,1926.203,1927.138,1918.805,1922.701,10239
2023-08-10 14:00:00,1922.667,1922.897,1913.26,1915.013,7607
2023-08-10 15:00:00,1914.98,1920.265,1912.825,1919.961,5452
2023-08-10 16:00:00,1919.995,1921.66,1919.46,1920.503,3710
2023-08-10 17:00:00,1920.474,1920.927,1913.405,1913.669,4541
2023-08-10 18:00:00,1913.638,1915.013,1912.839,1914.901,3690
2023-08-10 19:00:00,1914.895,1915.078,1913.006,1913.289,2833
2023-08-10 20:00:00,1913.255,1913.626,1912.096,1912.359,1621
2023-08-10 22:00:00,1912.73,1913.354,1912.035,1912.692,1583
2023-08-10 23:00:00,1912.691,1912.691,1910.698,1912.358,1526
2023-08-11 00:00:00,1912.358,1915.087,1911.858,1914.645,1940
2023-08-11 01:00:00,1914.612,1915.634,1914.268,1915.488,3192
2023-08-11 02:00:00,1915.464,1915.945,1914.153,1914.722,2546
2023-08-11 03:00:00,1914.692,1915.561,1913.0,1914.581,2584
2023-08-11 04:00:00,1914.581,1914.76,1912.584,1913.41,2010
2023-08-11 05:00:00,1913.412,1915.897,1912.702,1915.653,2891
2023-08-11 06:00:00,1915.622,1917.541,1915.328,1916.248,3183
2023-08-11 07:00:00,1916.253,1917.965,1915.752,1917.851,3608
2023-08-11 08:00:00,1917.844,1919.338,1916.021,1918.938,3308
2023-08-11 09:00:00,1918.958,1919.769,1917.036,1917.92,3025
2023-08-11 10:00:00,1917.933,1918.344,1917.083,1917.928,2518
2023-08-11 11:00:00,1917.907,1919.041,1917.374,1918.954,2754
2023-08-11 12:00:00,1918.972,1920.882,1913.106,1915.983,7101
2023-08-11 13:00:00,1916.015,1917.722,1912.837,1916.149,6957
2023-08-11 14:00:00,1916.447,1920.727,1915.166,1918.569,7492
2023-08-11 15:00:00,1918.535,1919.514,1912.926,1913.978,4929
2023-08-11 16:00:00,1913.992,1915.216,1913.507,1914.284,3324
2023-08-11 17:00:00,1914.28,1915.443,1913.039,1913.183,2847
2023-08-11 18:00:00,1913.214,1913.792,1912.444,1913.339,2365
2023-08-11 19:00:00,1913.356,1913.694,1912.175,1913.548,2288
2023-08-11 20:00:00,1913.517,1913.993,1912.893,1913.786,1283
2023-08-13 22:00:00,1913.666,1915.181,1913.35,1913.663,1544
2023-08-13 23:00:00,1913.667,1914.356,1912.395,1913.62,1767
2023-08-14 00:00:00,1913.62,1913.719,1910.675,1911.002,2828
2023-08-14 01:00:00,1910.989,1912.801,1910.06,1911.512,4028
2023-08-14 02:00:00,1911.479,1912.683,1910.572,1911.975,3152
2023-08-14 03:00:00,1911.942,1913.537,1911.543,1912.696,2666
2023-08-14 04:00:00,1912.694,1913.105,1911.766,1912.355,2145
2023-08-14 05:00:00,1912.363,1914.45,1911.9,1912.902,2723
2023-08-14 06:00:00,1912.869,1914.013,1911.454,1912.059,2927
2023-08-14 07:00:00,1912.014,1915.913,1910.56,1914.408,4484
2023-08-14 08:00:00,1914.439,1916.156,1913.851,1914.23,3560
2023-08-14 09:00:00,1914.221,1914.365,1912.193,1913.923,2970
2023-08-14 10:00:00,1913.922,1914.918,1913.162,1914.363,2744
2023-08-14 11:00:00,1914.36,1914.916,1913.299,1913.927,2902
2023-08-14 12:00:00,1913.922,1913.978,1905.92,1910.316,7109
2023-08-14 13:00:00,1910.31,1910.899,1902.465,1904.195,6685
2023-08-14 14:00:00,1904.161,1911.531,1903.205,1908.436,6537
2023-08-14 15:00:00,1908.454,1911.281,1908.166,1910.612,4290
2023-08-14 16:00:00,1910.581,1913.155,1910.581,1911.856,3707
2023-08-14 17:00:00,1911.826,1913.067,1910.142,1910.233,2884
2023-08-14 18:00:00,1910.236,1910.531,1907.722,1908.013,2665
2023-08-14 19:00:00,1907.989,1908.203,1907.175,1907.563,2399
2023-08-14 20:00:00,1907.523,1907.834,1906.879,1907.415,1297
2023-08-14 22:00:00,1907.259,1907.723,1907.128,1907.518,1057
2023-08-14 23:00:00,1907.5,1908.039,1904.834,1907.557,1899
2023-08-15 00:00:00,1907.567,1907.694,1904.919,1907.111,2245
2023-08-15 01:00:00,1907.129,1908.036,1903.671,1906.042,4474
2023-08-15 02:00:00,1906.042,1906.853,1904.687,1906.042,3563
2023-08-15 03:00:00,1906.014,1907.619,1905.518,1907.124,2483
2023-08-15 04:00:00,1907.125,1907.321,1906.434,1906.541,1795
2023-08-15 05:00:00,1906.534,1907.455,1904.154,1905.106,3301
2023-08-15 06:00:00,1905.137,1907.04,1903.921,1904.991,3969
2023-08-15 07:00:00,1904.959,1905.449,1903.479,1904.921,3912
2023-08-15 08:00:00,1904.926,1905.119,1903.064,1904.195,3792
2023-08-15 09:00:00,1904.202,1904.907,1902.891,1904.421,3310
2023-08-15 10:00:00,1904.418,1904.849,1902.565,1903.87,3349
2023-08-15 11:00:00,1903.836,1904.231,1901.808,1904.166,3491
2023-08-15 12:00:00,1904.167,1905.775,1896.208,1903.401,9088
2023-08-15 13:00:00,1903.431,1907.4,1899.992,1903.727,8930
2023-08-15 14:00:00,1903.757,1911.563,1902.615,1909.956,7869
2023-08-15 15:00:00,1909.996,1911.057,1906.51,1906.82,5395
2023-08-15 16:00:00,1906.802,1907.377,1903.434,1903.601,3530
2023-08-15 17:00:00,1903.6,1905.439,1903.255,1904.359,3634
2023-08-15 18:00:00,1904.389,1905.285,1902.474,1902.575,2921
2023-08-15 19:00:00,1902.562,1903.763,1902.425,1902.664,3232
2023-08-15 20:00:00,1902.632,1903.54,1901.332,1901.57,1786
2023-08-15 22:00:00,1901.901,1902.482,1901.18,1901.428,1483
2023-08-15 23:00:00,1901.433,1902.183,1900.244,1901.419,1653
2023-08-16 00:00:00,1901.412,1902.424,1900.935,1902.219,2206
2023-08-16 01:00:00,1902.195,1904.078,1900.446,1902.738,3794
