time,open,high,low,close,tick_volume
2024-05-21 18:00:00,1.08526,1.08549,1.08497,1.08516,881
2024-05-21 19:00:00,1.08517,1.08557,1.08502,1.08551,783
2024-05-21 20:00:00,1.0855,1.0856,1.08525,1.08525,462
2024-05-21 21:00:00,1.08527,1.08546,1.08494,1.08546,818
2024-05-21 22:00:00,1.08547,1.08569,1.08545,1.08565,276
2024-05-21 23:00:00,1.0857,1.0859,1.08534,1.08535,390
2024-05-22 00:00:00,1.08535,1.08592,1.08535,1.0857,818
2024-05-22 01:00:00,1.08568,1.08611,1.08549,1.08593,855
2024-05-22 02:00:00,1.08595,1.0863,1.08565,1.08587,1177
2024-05-22 03:00:00,1.08587,1.08588,1.08532,1.08555,737
2024-05-22 04:00:00,1.08555,1.08558,1.08524,1.0853,563
2024-05-22 05:00:00,1.0853,1.08561,1.08517,1.08552,768
2024-05-22 06:00:00,1.08555,1.08628,1.0855,1.08611,1966
2024-05-22 07:00:00,1.08612,1.08631,1.08497,1.08571,1823
2024-05-22 08:00:00,1.08572,1.08576,1.08459,1.0848200000000001,1549
2024-05-22 09:00:00,1.08479,1.08495,1.0841,1.08433,1366
2024-05-22 10:00:00,1.08435,1.0846,1.08364,1.08373,1388
2024-05-22 11:00:00,1.08373,1.08381,1.08216,1.08269,1739
2024-05-22 12:00:00,1.08271,1.08363,1.08261,1.08315,2342
2024-05-22 13:00:00,1.08314,1.08403,1.08311,1.0835,2243
2024-05-22 14:00:00,1.08347,1.08393,1.08311,1.0833,2284
2024-05-22 15:00:00,1.08329,1.08418,1.08325,1.08357,1781
2024-05-22 16:00:00,1.08357,1.08436,1.08353,1.08419,1515
2024-05-22 17:00:00,1.08417,1.08463,1.08338,1.08374,1405
2024-05-22 18:00:00,1.08377,1.0838,1.08174,1.08209,2709
2024-05-22 19:00:00,1.08208,1.08219,1.0817,1.08206,1313
2024-05-22 20:00:00,1.08208,1.08231,1.08192,1.08207,710
2024-05-22 21:00:00,1.08205,1.08231,1.08175,1.08231,926
2024-05-22 22:00:00,1.08233,1.08254,1.08224,1.08245,458
2024-05-22 23:00:00,1.08247,1.08264,1.08235,1.08246,459
2024-05-23 00:00:00,1.08247,1.08282,1.08241,1.0825,925
2024-05-23 01:00:00,1.0825,1.08296,1.08239,1.08273,1100
2024-05-23 02:00:00,1.08273,1.08285,1.08216,1.0828,724
2024-05-23 03:00:00,1.08282,1.0830899999999999,1.08267,1.08297,605
2024-05-23 04:00:00,1.08297,1.0832,1.08261,1.08263,638
2024-05-23 05:00:00,1.08263,1.08278,1.08227,1.08237,751
2024-05-23 06:00:00,1.08236,1.08277,1.08211,1.08266,1476
2024-05-23 07:00:00,1.08268,1.08338,1.08121,1.08291,3550
2024-05-23 08:00:00,1.08286,1.08442,1.08277,1.08381,2230
2024-05-23 09:00:00,1.08381,1.08478,1.08331,1.08454,2169
2024-05-23 10:00:00,1.08453,1.0848200000000001,1.08432,1.08446,1316
2024-05-23 11:00:00,1.08446,1.08519,1.08425,1.085,1325
2024-05-23 12:00:00,1.08501,1.08538,1.08451,1.08522,2339
2024-05-23 13:00:00,1.08523,1.08603,1.08278,1.08338,4110
2024-05-23 14:00:00,1.08339,1.08419,1.0823,1.08242,4602
2024-05-23 15:00:00,1.08242,1.08301,1.08201,1.08259,2175
2024-05-23 16:00:00,1.08259,1.08306,1.08175,1.08178,1686
2024-05-23 17:00:00,1.08181,1.08197,1.0808,1.08114,1815
2024-05-23 18:00:00,1.08116,1.08132,1.08044,1.0805,1768
2024-05-23 19:00:00,1.0805,1.0811,1.08043,1.08098,1363
2024-05-23 20:00:00,1.08098,1.08151,1.0808,1.08139,677
2024-05-23 21:00:00,1.08141,1.08142,1.081,1.08141,1061
2024-05-23 22:00:00,1.08144,1.08148,1.08117,1.08129,429
2024-05-23 23:00:00,1.0813,1.08147,1.08112,1.08112,484
2024-05-24 00:00:00,1.08112,1.08127,1.08068,1.08098,1092
2024-05-24 01:00:00,1.08097,1.08133,1.08076,1.08102,1136
2024-05-24 02:00:00,1.08102,1.08106,1.08066,1.08085,761
2024-05-24 03:00:00,1.08084,1.08089,1.08051,1.0806,694
2024-05-24 04:00:00,1.0806,1.081,1.08051,1.08086,629
2024-05-24 05:00:00,1.08084,1.08106,1.08069,1.08104,773
2024-05-24 06:00:00,1.08107,1.08175,1.08086,1.08125,1589
2024-05-24 07:00:00,1.0812599999999999,1.08251,1.0812599999999999,1.08237,1594
2024-05-24 08:00:00,1.08238,1.08277,1.08193,1.08243,1539
2024-05-24 09:00:00,1.08242,1.08313,1.08231,1.08282,1360
2024-05-24 10:00:00,1.08282,1.08437,1.0827,1.08396,1289
2024-05-24 11:00:00,1.08396,1.08424,1.08338,1.08402,1399
2024-05-24 12:00:00,1.08402,1.08531,1.08371,1.08506,2487
2024-05-24 13:00:00,1.08506,1.0853,1.08417,1.08428,2231
2024-05-24 14:00:00,1.0843,1.08502,1.08416,1.08456,2704
2024-05-24 15:00:00,1.08455,1.08554,1.0845,1.08505,1769
2024-05-24 16:00:00,1.08505,1.08573,1.0846,1.08467,1266
2024-05-24 17:00:00,1.08467,1.08525,1.08455,1.08514,1061
